x,y,curasd
2.03633590e+01,-1.69394203e+01,-1.10976638e-01
2.03530906e+01,-1.69485984e+01,-1.09642705e-01
2.03421003e+01,-1.69583897e+01,-1.18389346e-01
2.03323018e+01,-1.69670911e+01,-1.11924118e-01
2.03209942e+01,-1.69771006e+01,-1.13924127e-01
2.03110099e+01,-1.69859108e+01,-1.04856165e-01
2.02989767e+01,-1.69964944e+01,-1.08935577e-01
2.02895318e+01,-1.70047743e+01,-1.31668676e-01
2.02786900e+01,-1.70142495e+01,-1.00525757e-01
2.02671122e+01,-1.70243345e+01,-9.78663157e-02
2.02562310e+01,-1.70337818e+01,-1.17133031e-01
2.02469195e+01,-1.70418432e+01,-1.20224533e-01
2.02364575e+01,-1.70508748e+01,-9.65467558e-02
2.02252876e+01,-1.70604874e+01,-1.08595662e-01
2.02155021e+01,-1.70688826e+01,-1.23395147e-01
2.02051773e+01,-1.70777147e+01,-9.98816178e-02
2.01934381e+01,-1.70877261e+01,-9.62242783e-02
2.01821307e+01,-1.70973391e+01,-1.11115224e-01
2.01710029e+01,-1.71067698e+01,-1.11739238e-01
2.01592236e+01,-1.71167189e+01,-9.11578647e-02
2.01468796e+01,-1.71271100e+01,-1.01704348e-01
2.01374730e+01,-1.71350049e+01,-1.35420274e-01
2.01281639e+01,-1.71427966e+01,-1.04645595e-01
2.01173826e+01,-1.71517940e+01,-1.09296294e-01
2.01078485e+01,-1.71597266e+01,-1.31232064e-01
2.00972595e+01,-1.71685108e+01,-8.84153890e-02
2.00845213e+01,-1.71790418e+01,-1.16591217e-01
2.00755011e+01,-1.71864764e+01,-9.91904186e-02
2.00618815e+01,-1.71976690e+01,-1.06783959e-01
2.00524099e+01,-1.72054282e+01,-1.02129034e-01
2.00380246e+01,-1.72171719e+01,-9.43285907e-02
2.00292922e+01,-1.72242764e+01,-1.63974603e-01
2.00194121e+01,-1.72322907e+01,-1.13667914e-01
2.00087265e+01,-1.72409301e+01,-1.12121163e-01
1.99979372e+01,-1.72496250e+01,-1.14664141e-01
1.99871042e+01,-1.72583270e+01,-1.17300280e-01
1.99761828e+01,-1.72670708e+01,-1.12376705e-01
1.99649050e+01,-1.72760696e+01,-1.17190504e-01
1.99542972e+01,-1.72845053e+01,-1.16757862e-01
1.99430398e+01,-1.72934288e+01,-1.02848939e-01
1.99315217e+01,-1.73025301e+01,-1.04282243e-01
1.99203296e+01,-1.73113461e+01,-1.10179908e-01
1.99094204e+01,-1.73199118e+01,-1.19462389e-01
1.98988755e+01,-1.73281648e+01,-1.16406169e-01
1.98875636e+01,-1.73369891e+01,-1.11044529e-01
1.98762838e+01,-1.73457585e+01,-1.10291443e-01
1.98651306e+01,-1.73543996e+01,-1.28547330e-01
1.98551840e+01,-1.73620819e+01,-1.17561448e-01
1.98429644e+01,-1.73714882e+01,-1.03552439e-01
1.98315896e+01,-1.73802121e+01,-1.17743822e-01
1.98205800e+01,-1.73886288e+01,-1.15446050e-01
1.98090855e+01,-1.73973896e+01,-9.35060341e-02
1.97959735e+01,-1.74073491e+01,-1.07486487e-01
1.97854799e+01,-1.74152927e+01,-1.18284647e-01
1.97738818e+01,-1.74240436e+01,-1.14612807e-01
1.97639496e+01,-1.74315138e+01,-1.21404328e-01
1.97525138e+01,-1.74400887e+01,-1.11462655e-01
1.97412553e+01,-1.74485007e+01,-1.23481948e-01
1.97299527e+01,-1.74569149e+01,-1.13191034e-01
1.97182915e+01,-1.74655664e+01,-1.17428564e-01
1.97073847e+01,-1.74736308e+01,-1.14932858e-01
1.96957892e+01,-1.74821751e+01,-1.20865266e-01
1.96852385e+01,-1.74899237e+01,-1.18810466e-01
1.96730992e+01,-1.74988084e+01,-1.23045993e-01
1.96612662e+01,-1.75074386e+01,-8.74065707e-02
1.96463013e+01,-1.75183089e+01,-1.21456081e-01
1.96388269e+01,-1.75237192e+01,-1.64779671e-01
1.96270400e+01,-1.75322258e+01,-1.06267740e-01
1.96161471e+01,-1.75400589e+01,-1.23081435e-01
1.96041183e+01,-1.75486775e+01,-1.06461995e-01
1.95923424e+01,-1.75570852e+01,-1.19343904e-01
1.95812800e+01,-1.75649575e+01,-1.11563355e-01
1.95691072e+01,-1.75735903e+01,-1.19735308e-01
1.95582549e+01,-1.75812590e+01,-1.20558967e-01
1.95461483e+01,-1.75897831e+01,-1.10787115e-01
1.95350319e+01,-1.75975837e+01,-1.17226408e-01
1.95232048e+01,-1.76058559e+01,-1.15514205e-01
1.95114606e+01,-1.76140400e+01,-1.23330586e-01
1.94995963e+01,-1.76222765e+01,-1.17403576e-01
1.94877401e+01,-1.76304758e+01,-1.27693423e-01
1.94769844e+01,-1.76378877e+01,-1.14319106e-01
1.94647144e+01,-1.76463148e+01,-1.16880645e-01
1.94536900e+01,-1.76538600e+01,-1.15472583e-01
1.94410609e+01,-1.76624713e+01,-1.18216603e-01
1.94304102e+01,-1.76697075e+01,-1.28599991e-01
1.94183355e+01,-1.76778824e+01,-1.11548013e-01
1.94064576e+01,-1.76858942e+01,-1.18108202e-01
1.93946177e+01,-1.76938517e+01,-1.20626647e-01
1.93829933e+01,-1.77016357e+01,-1.32782640e-01
1.93714437e+01,-1.77093403e+01,-1.17250730e-01
1.93585004e+01,-1.77179405e+01,-1.15839070e-01
1.93468003e+01,-1.77256851e+01,-1.16254015e-01
1.93344805e+01,-1.77338101e+01,-1.17191897e-01
1.93237297e+01,-1.77408753e+01,-1.30185458e-01
1.93123845e+01,-1.77483060e+01,-1.13342653e-01
1.93002026e+01,-1.77562562e+01,-1.12743660e-01
1.92883650e+01,-1.77639523e+01,-1.27637861e-01
1.92771816e+01,-1.77711968e+01,-1.23466036e-01
1.92646296e+01,-1.77792995e+01,-9.83754333e-02
1.92512013e+01,-1.77879335e+01,-1.34713813e-01
1.92408105e+01,-1.77945890e+01,-1.21347625e-01
1.92268849e+01,-1.78034739e+01,-1.12861390e-01
1.92162393e+01,-1.78102393e+01,-1.37482353e-01
1.92040119e+01,-1.78179814e+01,-1.09685497e-01
1.91923602e+01,-1.78253310e+01,-1.29725458e-01
1.91814534e+01,-1.78321865e+01,-1.24238246e-01
1.91692750e+01,-1.78398140e+01,-1.19345013e-01
1.91569474e+01,-1.78475046e+01,-1.13452079e-01
1.91438235e+01,-1.78556584e+01,-1.15060873e-01
1.91323998e+01,-1.78627284e+01,-1.37217655e-01
1.91212706e+01,-1.78695923e+01,-1.16788191e-01
1.91083545e+01,-1.78775285e+01,-1.55768913e-01
1.90961346e+01,-1.78850068e+01,-6.85132982e-02
1.90758756e+01,-1.78973416e+01,-1.07703608e-01
1.90724414e+01,-1.78994250e+01,-2.86637416e-01
1.90603326e+01,-1.79067517e+01,-9.21870710e-02
1.90483989e+01,-1.79139440e+01,-1.16821175e-01
1.90354869e+01,-1.79216946e+01,-1.23865466e-01
1.90241253e+01,-1.79284874e+01,-1.35007359e-01
1.90118530e+01,-1.79357958e+01,-1.11646039e-01
1.89990923e+01,-1.79433648e+01,-1.16480876e-01
1.89872614e+01,-1.79503561e+01,-1.25419632e-01
1.89751598e+01,-1.79574801e+01,-1.12564728e-01
1.89625531e+01,-1.79648727e+01,-1.14464124e-01
1.89507372e+01,-1.79717761e+01,-1.25459141e-01
1.89387926e+01,-1.79787283e+01,-1.16066725e-01
1.89262241e+01,-1.79860150e+01,-1.17400102e-01
1.89140290e+01,-1.79930588e+01,-1.09065777e-01
1.89005257e+01,-1.80008288e+01,-1.06276808e-01
1.88878000e+01,-1.80081232e+01,-9.82813169e-02
1.88746421e+01,-1.80156369e+01,-1.25232064e-01
1.88653410e+01,-1.80209302e+01,-1.45754528e-01
1.88533463e+01,-1.80277324e+01,-1.07766642e-01
1.88408031e+01,-1.80348173e+01,-1.21941386e-01
1.88283555e+01,-1.80418207e+01,-1.07559246e-01
1.88147303e+01,-1.80494544e+01,-1.17891164e-01
1.88036660e+01,-1.80556296e+01,-1.19725630e-01
1.87905673e+01,-1.80629154e+01,-9.60444384e-02
1.87777363e+01,-1.80700245e+01,-1.21039074e-01
1.87666952e+01,-1.80761183e+01,-1.37734195e-01
1.87552428e+01,-1.80824160e+01,-1.04999771e-01
1.87419647e+01,-1.80896903e+01,-9.44892921e-02
1.87297798e+01,-1.80963419e+01,-1.18713058e-01
1.87187225e+01,-1.81023576e+01,-1.20355629e-01
1.87064942e+01,-1.81089863e+01,-1.07556686e-01
1.86938467e+01,-1.81158159e+01,-1.10169088e-01
1.86815141e+01,-1.81224497e+01,-1.18624296e-01
1.86693991e+01,-1.81289426e+01,-1.04374664e-01
1.86559180e+01,-1.81361401e+01,-1.06175411e-01
1.86440425e+01,-1.81424557e+01,-1.19102561e-01
1.86319037e+01,-1.81488883e+01,-1.06431956e-01
1.86195404e+01,-1.81554156e+01,-1.06185215e-01
1.86075124e+01,-1.81617433e+01,-1.06554357e-01
1.85953291e+01,-1.81681309e+01,-1.12548212e-01
1.85831519e+01,-1.81744921e+01,-1.08469980e-01
1.85699220e+01,-1.81813761e+01,-1.04753907e-01
1.85574153e+01,-1.81878579e+01,-1.21094398e-01
1.85454759e+01,-1.81940228e+01,-1.10492145e-01
1.85320477e+01,-1.82009295e+01,-1.09894100e-01
1.85195896e+01,-1.82073106e+01,-1.29377772e-01
1.85070480e+01,-1.82137077e+01,-1.41435488e-01
1.84933645e+01,-1.82206569e+01,-7.34397273e-02
1.84753388e+01,-1.82297631e+01,-1.20978737e-01
1.84701606e+01,-1.82323695e+01,-2.02771361e-01
1.84576878e+01,-1.82386307e+01,-8.59332018e-02
1.84455903e+01,-1.82446800e+01,-1.17462387e-01
1.84331545e+01,-1.82508741e+01,-1.12739697e-01
1.84203638e+01,-1.82572193e+01,-1.16114849e-01
1.84076834e+01,-1.82634836e+01,-1.06646662e-01
1.83944535e+01,-1.82699924e+01,-1.21206339e-01
1.83830703e+01,-1.82755709e+01,-1.36008094e-01
1.83696995e+01,-1.82820962e+01,-8.64953117e-02
1.83543578e+01,-1.82895478e+01,-1.25498389e-01
1.83452522e+01,-1.82939526e+01,-1.42103702e-01
1.83318522e+01,-1.83004115e+01,-9.43848835e-02
1.83193136e+01,-1.83064303e+01,-1.20567780e-01
1.83070248e+01,-1.83123052e+01,-1.13228591e-01
1.82940301e+01,-1.83184928e+01,-1.07239401e-01
1.82807277e+01,-1.83248018e+01,-1.14003231e-01
1.82670995e+01,-1.83312374e+01,-9.07437910e-02
1.82524917e+01,-1.83381039e+01,-1.31376915e-01
1.82438056e+01,-1.83421711e+01,-1.46727860e-01
1.82308344e+01,-1.83482220e+01,-1.02605076e-01
1.82186860e+01,-1.83538651e+01,-1.23667739e-01
1.82057665e+01,-1.83598411e+01,-1.00491392e-01
1.81919787e+01,-1.83661910e+01,-1.19885725e-01
1.81806676e+01,-1.83713786e+01,-1.21963934e-01
1.81672223e+01,-1.83775194e+01,-1.34861785e-01
1.81551097e+01,-1.83830268e+01,-9.51212564e-02
1.81380393e+01,-1.83907483e+01,-1.02639030e-01
1.81286889e+01,-1.83949589e+01,-2.08967744e-01
1.81171984e+01,-1.84001152e+01,-7.52233662e-02
1.80988678e+01,-1.84082996e+01,-9.31339580e-02
1.80894043e+01,-1.84125046e+01,-2.02587056e-01
1.80785557e+01,-1.84173072e+01,-1.06828823e-01
1.80649816e+01,-1.84232896e+01,-1.14400642e-01
1.80532604e+01,-1.84284321e+01,-1.15594173e-01
1.80396820e+01,-1.84343648e+01,-1.04606937e-01
1.80273174e+01,-1.84397444e+01,-1.38908248e-01
1.80144694e+01,-1.84453106e+01,-8.59374641e-02
1.79974670e+01,-1.84526386e+01,-1.08436522e-01
1.79881246e+01,-1.84566465e+01,-1.62073630e-01
1.79758030e+01,-1.84619131e+01,-1.04982727e-01
1.79632354e+01,-1.84672615e+01,-1.20912023e-01
1.79501811e+01,-1.84727920e+01,-1.05427330e-01
1.79358005e+01,-1.84788554e+01,-1.14194549e-01
1.79236035e+01,-1.84839734e+01,-1.35071873e-01
1.79108354e+01,-1.84893074e+01,-1.20677756e-01
1.78965801e+01,-1.84952340e+01,-8.73011822e-02
1.78807065e+01,-1.85017990e+01,-1.19798122e-01
1.78711656e+01,-1.85057272e+01,-1.47082427e-01
1.78586613e+01,-1.85108551e+01,-1.05443733e-01
1.78466576e+01,-1.85157575e+01,-1.16836245e-01
1.78333437e+01,-1.85211706e+01,-1.15142011e-01
1.78202722e+01,-1.85264586e+01,-1.15306240e-01
1.78067994e+01,-1.85318828e+01,-1.06299323e-01
1.77937299e+01,-1.85371210e+01,-1.10738648e-01
1.77812705e+01,-1.85420935e+01,-1.10137962e-01
1.77683755e+01,-1.85472182e+01,-1.07690891e-01
1.77549674e+01,-1.85525241e+01,-9.60064995e-02
1.77405802e+01,-1.85581906e+01,-1.14303987e-01
1.77287796e+01,-1.85628170e+01,-1.18903123e-01
1.77152238e+01,-1.85681071e+01,-1.16397877e-01
1.77032378e+01,-1.85727628e+01,-1.12020478e-01
1.76891104e+01,-1.85782246e+01,-1.02178598e-01
1.76766942e+01,-1.85830023e+01,-1.23474397e-01
1.76642570e+01,-1.85877674e+01,-1.14424573e-01
1.76507642e+01,-1.85929126e+01,-1.08704585e-01
1.76371294e+01,-1.85980849e+01,-1.16980225e-01
1.76243681e+01,-1.86029022e+01,-1.22396268e-01
1.76111737e+01,-1.86078594e+01,-9.86495936e-02
1.75965233e+01,-1.86133367e+01,-1.07989383e-01
1.75843492e+01,-1.86178662e+01,-1.32579631e-01
1.75716719e+01,-1.86225600e+01,-1.13515307e-01
1.75582530e+01,-1.86275034e+01,-1.16196718e-01
1.75453753e+01,-1.86322235e+01,-1.12547741e-01
1.75317813e+01,-1.86371814e+01,-1.06555255e-01
1.75190191e+01,-1.86418135e+01,-1.21745352e-01
1.75067681e+01,-1.86462395e+01,-1.24074189e-01
1.74933724e+01,-1.86510549e+01,-9.38450635e-02
1.74782886e+01,-1.86564486e+01,-1.08153500e-01
1.74666116e+01,-1.86606045e+01,-1.19017939e-01
1.74528205e+01,-1.86654904e+01,-1.00678897e-01
1.74394950e+01,-1.86701881e+01,-1.15228296e-01
1.74263287e+01,-1.86748057e+01,-1.23278665e-01
1.74131958e+01,-1.86793880e+01,-1.12371706e-01
1.73984064e+01,-1.86845200e+01,-8.97151270e-02
1.73839831e+01,-1.86894975e+01,-1.26832381e-01
1.73740532e+01,-1.86929085e+01,-1.31533058e-01
1.73608356e+01,-1.86974289e+01,-1.09868460e-01
1.73477428e+01,-1.87018843e+01,-9.82853522e-02
1.73319055e+01,-1.87072433e+01,-9.82007258e-02
1.73195411e+01,-1.87114049e+01,-1.21575783e-01
1.73069144e+01,-1.87156361e+01,-1.09709814e-01
1.72938980e+01,-1.87199771e+01,-1.07524284e-01
1.72800535e+01,-1.87245694e+01,-1.07915251e-01
1.72667668e+01,-1.87289533e+01,-1.72647177e-01
1.72532865e+01,-1.87333788e+01,-6.95562605e-02
1.72267442e+01,-1.87420280e+01,-7.04598027e-02
1.72134565e+01,-1.87463259e+01,-1.67776622e-01
1.72000389e+01,-1.87506439e+01,-1.05074584e-01
1.71870704e+01,-1.87547969e+01,-1.02360977e-01
1.71734217e+01,-1.87591467e+01,-1.12666922e-01
1.71602382e+01,-1.87633264e+01,-9.75157581e-02
1.71449395e+01,-1.87681486e+01,-1.08350711e-01
1.71334914e+01,-1.87717378e+01,-1.38826037e-01
1.71199305e+01,-1.87759690e+01,-7.12654689e-02
1.71024513e+01,-1.87813918e+01,-9.96404704e-02
1.70926974e+01,-1.87844023e+01,-1.53400454e-01
1.70796257e+01,-1.87884172e+01,-9.29567452e-02
1.70660631e+01,-1.87925597e+01,-1.15788493e-01
1.70541055e+01,-1.87961925e+01,-1.08067564e-01
1.70402236e+01,-1.88003888e+01,-9.93703600e-02
1.70272053e+01,-1.88043036e+01,-1.08348255e-01
1.70132926e+01,-1.88084650e+01,-1.05889401e-01
1.69996078e+01,-1.88125344e+01,-1.11499025e-01
1.69859307e+01,-1.88165782e+01,-9.88807433e-02
1.69715499e+01,-1.88208070e+01,-9.48797437e-02
1.69582237e+01,-1.88247049e+01,-1.11956960e-01
1.69459439e+01,-1.88282779e+01,-1.21533346e-01
1.69330295e+01,-1.88320155e+01,-9.69495622e-02
1.69179643e+01,-1.88363506e+01,-9.43665749e-02
1.69044982e+01,-1.88402033e+01,-1.09658721e-01
1.68914839e+01,-1.88439065e+01,-1.18701002e-01
1.68789478e+01,-1.88474540e+01,-1.07447673e-01
1.68646189e+01,-1.88514845e+01,-1.09695758e-01
1.68518499e+01,-1.88550543e+01,-1.08141803e-01
1.68379084e+01,-1.88589290e+01,-1.31901378e-01
1.68258433e+01,-1.88622642e+01,-6.91163680e-02
1.68056450e+01,-1.88678131e+01,-8.19040078e-02
1.67971370e+01,-1.88701371e+01,-1.69299240e-01
1.67842890e+01,-1.88736306e+01,-8.97228501e-02
1.67710052e+01,-1.88772228e+01,-9.98587441e-02
1.67570713e+01,-1.88809694e+01,-9.74841525e-02
1.67433406e+01,-1.88846396e+01,-1.07528620e-01
1.67303627e+01,-1.88880888e+01,-1.05075814e-01
1.67164595e+01,-1.88917625e+01,-1.06269365e-01
1.67031362e+01,-1.88952615e+01,-9.96736847e-02
1.66885976e+01,-1.88990566e+01,-1.08101682e-01
1.66758881e+01,-1.89023543e+01,-1.09955294e-01
1.66612341e+01,-1.89061325e+01,-9.45047985e-02
1.66472668e+01,-1.89097115e+01,-1.03072192e-01
1.66336160e+01,-1.89131887e+01,-1.07323534e-01
1.66203653e+01,-1.89165428e+01,-1.05347969e-01
1.66068136e+01,-1.89199523e+01,-1.04903526e-01
1.65931339e+01,-1.89233744e+01,-9.17384956e-02
1.65779105e+01,-1.89271578e+01,-1.01829606e-01
1.65655272e+01,-1.89302157e+01,-1.18809447e-01
1.65521023e+01,-1.89335114e+01,-1.02701738e-01
1.65381403e+01,-1.89369164e+01,-1.01160653e-01
1.65240164e+01,-1.89403382e+01,-1.17386483e-01
1.65106269e+01,-1.89435609e+01,-8.82955500e-02
1.64941488e+01,-1.89474986e+01,-1.04209173e-01
1.64834884e+01,-1.89500298e+01,-1.33808743e-01
1.64698067e+01,-1.89532585e+01,-1.07690960e-01
1.64566771e+01,-1.89563353e+01,-1.05144788e-01
1.64414957e+01,-1.89598678e+01,-1.02403562e-01
1.64281277e+01,-1.89629553e+01,-1.22499079e-01
1.64149506e+01,-1.89659774e+01,-1.10273537e-01
1.64009143e+01,-1.89691746e+01,-9.79177049e-02
1.63864390e+01,-1.89724483e+01,-1.06919031e-01
1.63732879e+01,-1.89754017e+01,-1.17466049e-01
1.63595597e+01,-1.89784634e+01,-1.00408554e-01
1.63446492e+01,-1.89817641e+01,-1.08678875e-01
1.63310865e+01,-1.89847440e+01,-1.05650530e-01
1.63163472e+01,-1.89879576e+01,-1.18523616e-01
1.63042879e+01,-1.89905674e+01,-1.09803789e-01
1.62890652e+01,-1.89938382e+01,-1.04153825e-01
1.62760839e+01,-1.89966062e+01,-1.27195524e-01
1.62613326e+01,-1.89997267e+01,-9.28814426e-02
1.62450260e+01,-1.90031465e+01,-9.31107599e-02
1.62317870e+01,-1.90059013e+01,-1.36584293e-01
1.62208183e+01,-1.90081686e+01,-1.21024342e-01
1.62068195e+01,-1.90110409e+01,-1.08217512e-01
1.61934208e+01,-1.90137669e+01,-1.16733074e-01
1.61792102e+01,-1.90166340e+01,-1.07394914e-01
1.61653321e+01,-1.90194108e+01,-1.16222821e-01
1.61519918e+01,-1.90220586e+01,-1.16422433e-01
1.61377800e+01,-1.90248564e+01,-1.05702893e-01
1.61229969e+01,-1.90277408e+01,-1.13906265e-01
1.61094341e+01,-1.90303636e+01,-1.16179436e-01
1.60951753e+01,-1.90330982e+01,-1.13444582e-01
1.60807020e+01,-1.90358502e+01,-9.69794556e-02
1.60647288e+01,-1.90388581e+01,-1.13312518e-01
1.60529742e+01,-1.90410519e+01,-1.32293231e-01
1.60395189e+01,-1.90435437e+01,-9.93302673e-02
1.60256111e+01,-1.90460975e+01,-1.14307454e-01
1.60127762e+01,-1.90484339e+01,-1.13577231e-01
1.59987415e+01,-1.90509669e+01,-1.02057625e-01
1.59848952e+01,-1.90534442e+01,-1.13628104e-01
1.59712839e+01,-1.90558588e+01,-1.07555124e-01
1.59563064e+01,-1.90584909e+01,-1.03806733e-01
1.59421294e+01,-1.90609582e+01,-1.18325664e-01
1.59282496e+01,-1.90633522e+01,-1.10244002e-01
1.59128129e+01,-1.90659882e+01,-9.72362165e-02
1.58979941e+01,-1.90684918e+01,-1.19483983e-01
1.58860892e+01,-1.90704850e+01,-1.29396784e-01
1.58729096e+01,-1.90726723e+01,-1.10005958e-01
1.58590153e+01,-1.90749553e+01,-1.12596646e-01
1.58452474e+01,-1.90771945e+01,-1.10563077e-01
1.58313060e+01,-1.90794398e+01,-1.04752220e-01
1.58172776e+01,-1.90816782e+01,-1.10311332e-01
1.58034124e+01,-1.90838687e+01,-1.15400418e-01
1.57891589e+01,-1.90860964e+01,-1.28535643e-01
1.57748687e+01,-1.90883051e+01,-9.25527506e-02
1.57574348e+01,-1.90909665e+01,-1.17557059e-01
1.57468034e+01,-1.90925716e+01,-1.34868433e-01
1.57319212e+01,-1.90947966e+01,-1.01104607e-01
1.57193640e+01,-1.90966534e+01,-1.29664174e-01
1.57059215e+01,-1.90986204e+01,-1.06103608e-01
1.56913808e+01,-1.91007247e+01,-1.09893726e-01
1.56777363e+01,-1.91026763e+01,-1.28734162e-01
1.56642078e+01,-1.91045893e+01,-1.16394074e-01
1.56491155e+01,-1.91066963e+01,-1.18947499e-01
1.56356331e+01,-1.91085527e+01,-1.42084037e-01
1.56222948e+01,-1.91103667e+01,-9.31660118e-02
1.56054717e+01,-1.91126281e+01,-8.44377715e-02
1.55920650e+01,-1.91144107e+01,-1.22412232e-01
1.55796086e+01,-1.91160492e+01,-1.20978963e-01
1.55665409e+01,-1.91177481e+01,-1.15658712e-01
1.55530070e+01,-1.91194861e+01,-1.23282032e-01
1.55393148e+01,-1.91212215e+01,-1.07543020e-01
1.55240502e+01,-1.91231298e+01,-1.10298085e-01
1.55109269e+01,-1.91247488e+01,-1.27390432e-01
1.54974947e+01,-1.91263842e+01,-1.38134392e-01
1.54840082e+01,-1.91280041e+01,-8.76730296e-02
1.54655039e+01,-1.91301935e+01,-1.05682089e-01
1.54543837e+01,-1.91314901e+01,-1.40054100e-01
1.54396818e+01,-1.91331824e+01,-1.43710696e-01
1.54262432e+01,-1.91347090e+01,-6.84826988e-02
1.54032814e+01,-1.91372652e+01,-1.13804872e-01
1.53992019e+01,-1.91377121e+01,-2.55011242e-01
1.53842358e+01,-1.91393359e+01,-6.93029987e-02
1.53693787e+01,-1.91409236e+01,-1.16980844e-01
1.53564802e+01,-1.91422817e+01,-1.27647013e-01
1.53424286e+01,-1.91437384e+01,-1.18630663e-01
1.53282345e+01,-1.91451846e+01,-1.20643912e-01
1.53139770e+01,-1.91466114e+01,-1.22005072e-01
1.53002924e+01,-1.91479576e+01,-1.21504196e-01
1.52862795e+01,-1.91493130e+01,-1.18277796e-01
1.52719225e+01,-1.91506778e+01,-1.14620170e-01
1.52570483e+01,-1.91520650e+01,-1.18788802e-01
1.52432622e+01,-1.91533261e+01,-1.26873880e-01
1.52296297e+01,-1.91545508e+01,-1.24189013e-01
1.52153963e+01,-1.91558058e+01,-1.04695271e-01
1.51998889e+01,-1.91571456e+01,-1.17154725e-01
1.51872592e+01,-1.91582155e+01,-1.31057513e-01
1.51734542e+01,-1.91593635e+01,-1.23940986e-01
1.51598113e+01,-1.91604748e+01,-1.19588533e-01
1.51448382e+01,-1.91616666e+01,-1.25052232e-01
1.51310542e+01,-1.91627406e+01,-9.86706685e-02
1.51141999e+01,-1.91640247e+01,-1.73112981e-01
1.51030664e+01,-1.91648538e+01,-1.04561515e-01
1.50777428e+01,-1.91666853e+01,-5.44749218e-02
1.50610054e+01,-1.91678540e+01,-2.68817839e-01
1.50568480e+01,-1.91681388e+01,-1.33980745e-01
1.50398901e+01,-1.91692788e+01,-9.34599188e-02
1.50327364e+01,-1.91697493e+01,-1.67693438e-01
1.50183602e+01,-1.91706767e+01,-9.69169802e-02
1.50050543e+01,-1.91715133e+01,-1.20566066e-01
1.49902011e+01,-1.91724223e+01,-1.13704233e-01
1.49759540e+01,-1.91732691e+01,-1.25575413e-01
1.49615594e+01,-1.91741002e+01,-1.13867013e-01
1.49461832e+01,-1.91749607e+01,-1.13941935e-01
1.49320656e+01,-1.91757251e+01,-1.42736194e-01
1.49188726e+01,-1.91764171e+01,-1.08465724e-01
1.49028873e+01,-1.91772263e+01,-1.24048514e-01
1.48917665e+01,-1.91777703e+01,-1.48656284e-01
1.48780707e+01,-1.91784182e+01,-1.17329909e-01
1.48650811e+01,-1.91790114e+01,-1.15265354e-01
1.48504425e+01,-1.91796571e+01,-1.14183789e-01
1.48367856e+01,-1.91802365e+01,-1.70887732e-01
1.48225843e+01,-1.91808142e+01,-9.77267522e-02
1.48002127e+01,-1.91816724e+01,-7.81814070e-02
1.47854666e+01,-1.91822039e+01,-2.05041896e-01
1.47778511e+01,-1.91824683e+01,-2.33361936e-01
1.47649988e+01,-1.91828983e+01,-6.19992701e-02
1.47437565e+01,-1.91835643e+01,-9.45762212e-02
1.47362092e+01,-1.91837879e+01,-2.62508979e-01
1.47252763e+01,-1.91840993e+01,-1.08222662e-01
1.47114042e+01,-1.91844725e+01,-1.11992277e-01
1.46977510e+01,-1.91848172e+01,-1.20901794e-01
1.46834641e+01,-1.91851539e+01,-1.22948846e-01
1.46696053e+01,-1.91854558e+01,-1.36207709e-01
1.46552847e+01,-1.91857432e+01,-9.95246776e-02
1.46385495e+01,-1.91860471e+01,-1.26345676e-01
1.46275767e+01,-1.91862276e+01,-1.65573407e-01
1.46128251e+01,-1.91864481e+01,-7.85254614e-02
1.45945059e+01,-1.91866859e+01,-1.21266309e-01
1.45846593e+01,-1.91867970e+01,-1.66357530e-01
1.45704911e+01,-1.91869358e+01,-1.29468071e-01
1.45569063e+01,-1.91870457e+01,-8.76180409e-02
1.45382701e+01,-1.91871595e+01,-1.30101053e-01
1.45305805e+01,-1.91871935e+01,-2.00549729e-01
1.45162889e+01,-1.91872356e+01,-1.03923219e-01
1.45024703e+01,-1.91872505e+01,-1.33870786e-01
1.44887937e+01,-1.91872407e+01,-1.44118279e-01
1.44748993e+01,-1.91872063e+01,-9.75960914e-02
1.44575871e+01,-1.91871303e+01,-2.88737474e-01
1.44469774e+01,-1.91870658e+01,-5.39257163e-02
1.44071203e+01,-1.91866979e+01,-3.71020837e-02
1.44035063e+01,-1.91866547e+01,-1.64769095e+00
1.43982190e+01,-1.91865884e+01,-2.37903788e-01
1.43921095e+01,-1.91865074e+01,-1.23941365e-01
1.43779292e+01,-1.91863009e+01,-1.02785698e-01
1.43640982e+01,-1.91860736e+01,-1.40051191e-01
1.43499589e+01,-1.91858137e+01,-1.28209567e-01
1.43355406e+01,-1.91855207e+01,-1.35498732e-01
1.43225009e+01,-1.91852318e+01,-1.42927525e-01
1.43086885e+01,-1.91849017e+01,-1.16978299e-01
1.42937759e+01,-1.91845176e+01,-1.32695343e-01
1.42808615e+01,-1.91841618e+01,-1.31083099e-01
1.42661365e+01,-1.91837294e+01,-1.24653055e-01
1.42530687e+01,-1.91833227e+01,-1.28430335e-01
1.42387671e+01,-1.91828530e+01,-1.31260966e-01
1.42257689e+01,-1.91824030e+01,-1.20961197e-01
1.42108922e+01,-1.91818615e+01,-1.25361000e-01
1.41988064e+01,-1.91814011e+01,-1.36475939e-01
1.41847886e+01,-1.91808445e+01,-1.23563973e-01
1.41708865e+01,-1.91802687e+01,-1.18388592e-01
1.41553573e+01,-1.91795959e+01,-1.47266996e-01
1.41424210e+01,-1.91790104e+01,-1.19537142e-01
